         Time        Latgd         Long        Altkm
      278.600     66.79666   -147.27081      310.057
      278.700     66.79728   -147.27071      310.062
      278.800     66.79791   -147.27061      310.066
      278.900     66.79854   -147.27051      310.071
      279.000     66.79917   -147.27041      310.075
      279.100     66.79980   -147.27031      310.079
      279.200     66.80043   -147.27021      310.083
      279.300     66.80105   -147.27011      310.087
      279.400     66.80168   -147.27000      310.091
      279.500     66.80231   -147.26990      310.095
      279.600     66.80294   -147.26980      310.099
      279.700     66.80357   -147.26970      310.102
      279.800     66.80420   -147.26960      310.106
      279.900     66.80482   -147.26950      310.109
      280.000     66.80545   -147.26940      310.113
      280.100     66.80608   -147.26930      310.116
      280.200     66.80671   -147.26920      310.119
      280.300     66.80734   -147.26910      310.122
      280.400     66.80797   -147.26899      310.125
      280.500     66.80859   -147.26889      310.128
      280.600     66.80922   -147.26879      310.131
      280.700     66.80985   -147.26869      310.134
      280.800     66.81048   -147.26859      310.136
      280.900     66.81111   -147.26849      310.139
      281.000     66.81174   -147.26839      310.141
      281.100     66.81236   -147.26829      310.144
      281.200     66.81299   -147.26818      310.146
      281.300     66.81362   -147.26808      310.148
      281.400     66.81425   -147.26798      310.150
      281.500     66.81488   -147.26788      310.152
      281.600     66.81550   -147.26778      310.154
      281.700     66.81613   -147.26768      310.156
      281.800     66.81676   -147.26758      310.158
      281.900     66.81739   -147.26747      310.160
      282.000     66.81802   -147.26737      310.161
      282.100     66.81865   -147.26727      310.163
      282.200     66.81927   -147.26717      310.164
      282.300     66.81990   -147.26707      310.165
      282.400     66.82053   -147.26697      310.167
      282.500     66.82116   -147.26686      310.168
      282.600     66.82179   -147.26676      310.169
      282.700     66.82242   -147.26666      310.170
      282.800     66.82304   -147.26656      310.171
      282.900     66.82367   -147.26646      310.172
      283.000     66.82430   -147.26636      310.172
      283.100     66.82493   -147.26625      310.173
      283.200     66.82556   -147.26615      310.173
      283.300     66.82619   -147.26605      310.174
      283.400     66.82681   -147.26595      310.174
      283.500     66.82744   -147.26585      310.175
      283.600     66.82807   -147.26574      310.175
      283.700     66.82870   -147.26564      310.175
      283.753     66.82903   -147.26559      310.175
      283.753     66.82903   -147.26559      310.175
      285.000     66.83687   -147.26431      310.168
      290.000     66.86828   -147.25916      310.002
      295.000     66.89969   -147.25394      309.615
      300.000     66.93111   -147.24865      309.007
      305.000     66.96253   -147.24328      308.177
      310.000     66.99396   -147.23784      307.126
      315.000     67.02539   -147.23232      305.854
      320.000     67.05684   -147.22672      304.360
      325.000     67.08830   -147.22104      302.644
      330.000     67.11977   -147.21528      300.707
      335.000     67.15126   -147.20943      298.548
      340.000     67.18277   -147.20350      296.166
      345.000     67.21431   -147.19747      293.563
      350.000     67.24586   -147.19135      290.737
      355.000     67.27744   -147.18514      287.689
      360.000     67.30905   -147.17883      284.418
      365.000     67.34069   -147.17242      280.924
      370.000     67.37236   -147.16590      277.207
      375.000     67.40406   -147.15929      273.267
      380.000     67.43580   -147.15256      269.103
      385.000     67.46758   -147.14573      264.715
      390.000     67.49940   -147.13879      260.102
      395.000     67.53126   -147.13173      255.266
      400.000     67.56317   -147.12455      250.204
      405.000     67.59512   -147.11726      244.917
      410.000     67.62712   -147.10984      239.404
      415.000     67.65918   -147.10230      233.665
      420.000     67.69129   -147.09463      227.700
      425.000     67.72345   -147.08682      221.509
      430.000     67.75568   -147.07889      215.090
      435.000     67.78796   -147.07082      208.443
      440.000     67.82031   -147.06261      201.569
      445.000     67.85272   -147.05425      194.465
      450.000     67.88520   -147.04575      187.133
      455.000     67.91775   -147.03711      179.571
      460.000     67.95038   -147.02831      171.779
      465.000     67.98308   -147.01935      163.757
      470.000     68.01586   -147.01023      155.503
      475.000     68.04872   -147.00096      147.018
      480.000     68.08166   -146.99152      138.300
      485.000     68.11469   -146.98190      129.349
      490.000     68.14781   -146.97212      120.164
      495.000     68.18102   -146.96216      110.746
      500.000     68.21432   -146.95202      101.092
      504.881     68.24693   -146.94194       91.440
      504.881     68.24693   -146.94194       91.440
      505.000     68.24772   -146.94169       91.202
      510.000     68.28122   -146.93118       81.077
      515.000     68.31482   -146.92047       70.715
      520.000     68.34852   -146.90958       60.119
      525.000     68.38226   -146.89850       49.301
      530.000     68.41590   -146.88729       38.317
      535.000     68.44853   -146.87625       27.459
      540.000     68.47648   -146.86666       17.976
      545.000     68.49365   -146.86069       11.983
      550.000     68.50193   -146.85777        8.923
      555.000     68.50629   -146.85621        7.127
      560.000     68.50894   -146.85526        5.840
      565.000     68.51073   -146.85460        4.764
      570.000     68.51197   -146.85413        3.810
      575.000     68.51285   -146.85380        2.937
      580.000     68.51345   -146.85356        2.120
      585.000     68.51388   -146.85339        1.348
      590.000     68.51417   -146.85327        0.614
      594.364     68.51434   -146.85319        0.000

