         Time        Latgd         Long        Altkm
        0.000     65.13021   -147.48321        0.208
        0.100     65.13021   -147.48321        0.208
        0.200     65.13021   -147.48321        0.209
        0.300     65.13021   -147.48321        0.210
        0.400     65.13022   -147.48321        0.212
        0.500     65.13022   -147.48320        0.215
        0.600     65.13023   -147.48320        0.219
        0.622     65.13023   -147.48320        0.219
        0.622     65.13023   -147.48320        0.219
        0.700     65.13024   -147.48319        0.223
        0.800     65.13025   -147.48319        0.228
        0.900     65.13026   -147.48318        0.234
        0.900     65.13026   -147.48318        0.234
        1.000     65.13027   -147.48317        0.242
        1.100     65.13028   -147.48316        0.249
        1.200     65.13030   -147.48315        0.258
        1.300     65.13032   -147.48314        0.268
        1.400     65.13034   -147.48312        0.279
        1.451     65.13035   -147.48312        0.284
        1.451     65.13035   -147.48312        0.284
        1.500     65.13036   -147.48311        0.290
        1.600     65.13039   -147.48309        0.303
        1.700     65.13041   -147.48308        0.316
        1.800     65.13044   -147.48306        0.331
        1.900     65.13047   -147.48304        0.346
        2.000     65.13050   -147.48302        0.363
        2.100     65.13054   -147.48300        0.380
        2.200     65.13057   -147.48297        0.399
        2.300     65.13061   -147.48295        0.419
        2.400     65.13065   -147.48292        0.440
        2.500     65.13070   -147.48289        0.462
        2.600     65.13074   -147.48286        0.485
        2.700     65.13079   -147.48283        0.509
        2.800     65.13084   -147.48279        0.534
        2.900     65.13089   -147.48276        0.561
        3.000     65.13095   -147.48272        0.589
        3.100     65.13101   -147.48268        0.618
        3.200     65.13107   -147.48264        0.648
        3.300     65.13114   -147.48260        0.679
        3.400     65.13120   -147.48256        0.712
        3.500     65.13127   -147.48251        0.745
        3.600     65.13134   -147.48246        0.780
        3.700     65.13142   -147.48242        0.816
        3.800     65.13150   -147.48236        0.853
        3.900     65.13158   -147.48231        0.891
        4.000     65.13166   -147.48226        0.931
        4.100     65.13174   -147.48220        0.971
        4.200     65.13183   -147.48215        1.013
        4.300     65.13192   -147.48209        1.055
        4.400     65.13201   -147.48203        1.099
        4.500     65.13210   -147.48196        1.143
        4.600     65.13220   -147.48190        1.189
        4.700     65.13230   -147.48184        1.235
        4.800     65.13240   -147.48177        1.283
        4.900     65.13250   -147.48170        1.331
        5.000     65.13261   -147.48163        1.381
        5.100     65.13272   -147.48156        1.431
        5.200     65.13283   -147.48149        1.482
        5.300     65.13294   -147.48142        1.535
        5.400     65.13305   -147.48134        1.588
        5.500     65.13317   -147.48126        1.642
        5.600     65.13329   -147.48119        1.698
        5.700     65.13341   -147.48111        1.754
        5.800     65.13354   -147.48102        1.811
        5.900     65.13366   -147.48094        1.870
        6.000     65.13379   -147.48086        1.928
        6.100     65.13392   -147.48077        1.986
        6.200     65.13404   -147.48069        2.044
        6.200     65.13404   -147.48069        2.044
        6.300     65.13417   -147.48061        2.101
        6.400     65.13429   -147.48053        2.159
        6.500     65.13442   -147.48044        2.216
        6.600     65.13454   -147.48036        2.273
        6.700     65.13467   -147.48028        2.329
        6.800     65.13479   -147.48020        2.385
        6.900     65.13492   -147.48012        2.441
        7.000     65.13504   -147.48004        2.497
        7.100     65.13516   -147.47996        2.553
        7.200     65.13528   -147.47988        2.608
        7.300     65.13541   -147.47980        2.663
        7.400     65.13553   -147.47972        2.718
        7.500     65.13565   -147.47964        2.772
        7.600     65.13577   -147.47956        2.827
        7.700     65.13589   -147.47948        2.881
        7.800     65.13601   -147.47940        2.934
        7.900     65.13613   -147.47932        2.988
        8.000     65.13625   -147.47924        3.041
        8.100     65.13637   -147.47916        3.094
        8.200     65.13649   -147.47908        3.147
        8.300     65.13661   -147.47901        3.200
        8.400     65.13673   -147.47893        3.252
        8.500     65.13685   -147.47885        3.304
        8.600     65.13697   -147.47877        3.356
        8.700     65.13708   -147.47870        3.408
        8.800     65.13720   -147.47862        3.459
        8.900     65.13732   -147.47854        3.510
        9.000     65.13743   -147.47847        3.561
        9.100     65.13755   -147.47839        3.612
        9.200     65.13767   -147.47831        3.663
        9.300     65.13778   -147.47824        3.713
        9.400     65.13790   -147.47816        3.763
        9.500     65.13801   -147.47809        3.813
        9.600     65.13813   -147.47801        3.863
        9.700     65.13824   -147.47793        3.912
        9.800     65.13836   -147.47786        3.962
        9.900     65.13847   -147.47778        4.011
       10.000     65.13859   -147.47771        4.060
       10.000     65.13859   -147.47771        4.060
       10.100     65.13870   -147.47763        4.108
       10.200     65.13882   -147.47756        4.157
       10.300     65.13893   -147.47748        4.206
       10.400     65.13905   -147.47741        4.255
       10.500     65.13916   -147.47733        4.305
       10.600     65.13928   -147.47725        4.355
       10.700     65.13940   -147.47718        4.405
       10.800     65.13952   -147.47710        4.456
       10.900     65.13964   -147.47702        4.507
       11.000     65.13977   -147.47694        4.558
       11.100     65.13989   -147.47686        4.610
       11.200     65.14001   -147.47678        4.661
       11.300     65.14014   -147.47669        4.714
       11.400     65.14026   -147.47661        4.766
       11.500     65.14039   -147.47653        4.819
       11.600     65.14052   -147.47644        4.872
       11.700     65.14065   -147.47636        4.926
       11.800     65.14078   -147.47627        4.980
       11.900     65.14091   -147.47619        5.034
       12.000     65.14104   -147.47610        5.088
       12.100     65.14117   -147.47601        5.143
       12.200     65.14131   -147.47593        5.198
       12.300     65.14144   -147.47584        5.254
       12.400     65.14158   -147.47575        5.309
       12.500     65.14172   -147.47566        5.366
       12.600     65.14186   -147.47557        5.422
       12.700     65.14200   -147.47547        5.479
       12.800     65.14214   -147.47538        5.536
       12.900     65.14228   -147.47529        5.594
       13.000     65.14242   -147.47520        5.652
       13.100     65.14257   -147.47510        5.710
       13.200     65.14271   -147.47501        5.769
       13.300     65.14286   -147.47491        5.828
       13.400     65.14301   -147.47481        5.887
       13.500     65.14315   -147.47472        5.947
       13.600     65.14330   -147.47462        6.007
       13.700     65.14346   -147.47452        6.068
       13.800     65.14361   -147.47442        6.129
       13.900     65.14376   -147.47432        6.190
       14.000     65.14392   -147.47422        6.252
       14.100     65.14407   -147.47411        6.314
       14.200     65.14423   -147.47401        6.376
       14.300     65.14439   -147.47391        6.439
       14.400     65.14455   -147.47380        6.503
       14.500     65.14471   -147.47370        6.566
       14.600     65.14487   -147.47359        6.631
       14.700     65.14503   -147.47348        6.695
       14.800     65.14520   -147.47338        6.760
       14.900     65.14537   -147.47327        6.825
       15.000     65.14553   -147.47316        6.891
       15.100     65.14570   -147.47305        6.958
       15.200     65.14587   -147.47293        7.024
       15.300     65.14604   -147.47282        7.091
       15.400     65.14622   -147.47271        7.159
       15.500     65.14639   -147.47259        7.227
       15.600     65.14657   -147.47248        7.296
       15.700     65.14675   -147.47236        7.365
       15.800     65.14692   -147.47224        7.434
       15.900     65.14711   -147.47213        7.504
       16.000     65.14729   -147.47201        7.575
       16.100     65.14747   -147.47189        7.645
       16.200     65.14766   -147.47177        7.717
       16.300     65.14784   -147.47164        7.789
       16.400     65.14803   -147.47152        7.861
       16.500     65.14822   -147.47140        7.934
       16.600     65.14841   -147.47127        8.007
       16.700     65.14860   -147.47115        8.081
       16.800     65.14880   -147.47102        8.155
       16.900     65.14899   -147.47089        8.230
       17.000     65.14919   -147.47076        8.305
       17.100     65.14939   -147.47063        8.381
       17.200     65.14959   -147.47050        8.458
       17.300     65.14979   -147.47037        8.534
       17.400     65.14999   -147.47024        8.612
       17.500     65.15020   -147.47010        8.689
       17.600     65.15040   -147.46997        8.768
       17.700     65.15061   -147.46983        8.846
       17.800     65.15082   -147.46969        8.926
       17.900     65.15103   -147.46955        9.005
       18.000     65.15124   -147.46942        9.086
       18.100     65.15146   -147.46928        9.166
       18.200     65.15167   -147.46913        9.248
       18.300     65.15189   -147.46899        9.329
       18.400     65.15211   -147.46885        9.412
       18.500     65.15233   -147.46870        9.494
       18.600     65.15255   -147.46856        9.578
       18.700     65.15278   -147.46841        9.661
       18.800     65.15300   -147.46826        9.746
       18.900     65.15323   -147.46812        9.831
       19.000     65.15346   -147.46797        9.916
       19.100     65.15369   -147.46781       10.002
       19.200     65.15392   -147.46766       10.088
       19.300     65.15415   -147.46751       10.175
       19.400     65.15439   -147.46736       10.263
       19.500     65.15463   -147.46720       10.351
       19.600     65.15486   -147.46704       10.439
       19.700     65.15510   -147.46689       10.528
       19.800     65.15535   -147.46673       10.618
       19.900     65.15559   -147.46657       10.708
       20.000     65.15584   -147.46641       10.799
       20.100     65.15608   -147.46625       10.890
       20.200     65.15633   -147.46608       10.982
       20.300     65.15658   -147.46592       11.074
       20.400     65.15684   -147.46575       11.167
       20.500     65.15709   -147.46559       11.260
       20.600     65.15735   -147.46542       11.354
       20.700     65.15761   -147.46525       11.449
       20.800     65.15787   -147.46508       11.544
       20.900     65.15813   -147.46491       11.640
       21.000     65.15839   -147.46473       11.736
       21.100     65.15866   -147.46456       11.833
       21.200     65.15892   -147.46439       11.931
       21.300     65.15919   -147.46421       12.029
       21.400     65.15946   -147.46403       12.128
       21.500     65.15974   -147.46385       12.227
       21.600     65.16001   -147.46367       12.327
       21.700     65.16029   -147.46349       12.428
       21.800     65.16057   -147.46331       12.529
       21.900     65.16085   -147.46312       12.631
       22.000     65.16113   -147.46294       12.733
       22.100     65.16142   -147.46275       12.836
       22.200     65.16170   -147.46256       12.940
       22.300     65.16199   -147.46238       13.044
       22.400     65.16228   -147.46218       13.149
       22.500     65.16258   -147.46199       13.255
       22.600     65.16287   -147.46180       13.361
       22.700     65.16317   -147.46160       13.468
       22.800     65.16347   -147.46141       13.576
       22.900     65.16377   -147.46121       13.684
       23.000     65.16407   -147.46101       13.793
       23.100     65.16438   -147.46081       13.902
       23.200     65.16469   -147.46061       14.013
       23.300     65.16500   -147.46041       14.123
       23.400     65.16531   -147.46020       14.235
       23.500     65.16562   -147.46000       14.347
       23.600     65.16594   -147.45979       14.460
       23.700     65.16626   -147.45958       14.574
       23.800     65.16658   -147.45937       14.688
       23.900     65.16690   -147.45916       14.803
       24.000     65.16723   -147.45895       14.919
       24.100     65.16755   -147.45873       15.036
       24.200     65.16788   -147.45852       15.153
       24.300     65.16822   -147.45830       15.271
       24.400     65.16855   -147.45808       15.389
       24.500     65.16889   -147.45786       15.509
       24.600     65.16923   -147.45764       15.629
       24.700     65.16957   -147.45741       15.750
       24.800     65.16991   -147.45719       15.871
       24.900     65.17026   -147.45696       15.994
       25.000     65.17061   -147.45673       16.117
       25.100     65.17096   -147.45650       16.241
       25.200     65.17131   -147.45627       16.365
       25.300     65.17167   -147.45604       16.491
       25.400     65.17202   -147.45581       16.617
       25.500     65.17239   -147.45557       16.744
       25.600     65.17275   -147.45533       16.872
       25.700     65.17311   -147.45509       17.000
       25.800     65.17348   -147.45485       17.129
       25.900     65.17385   -147.45461       17.260
       26.000     65.17423   -147.45436       17.390
       26.100     65.17460   -147.45412       17.522
       26.200     65.17498   -147.45387       17.655
       26.300     65.17536   -147.45362       17.788
       26.400     65.17575   -147.45337       17.922
       26.500     65.17613   -147.45311       18.057
       26.600     65.17652   -147.45286       18.193
       26.700     65.17691   -147.45260       18.330
       26.800     65.17731   -147.45234       18.467
       26.900     65.17770   -147.45208       18.606
       27.000     65.17810   -147.45182       18.745
       27.100     65.17851   -147.45156       18.885
       27.200     65.17891   -147.45129       19.026
       27.300     65.17932   -147.45103       19.168
       27.400     65.17973   -147.45076       19.310
       27.500     65.18014   -147.45049       19.454
       27.600     65.18056   -147.45021       19.598
       27.700     65.18098   -147.44994       19.744
       27.800     65.18140   -147.44966       19.890
       27.900     65.18183   -147.44938       20.037
       28.000     65.18225   -147.44910       20.185
       28.100     65.18268   -147.44882       20.334
       28.200     65.18312   -147.44854       20.484
       28.300     65.18355   -147.44825       20.635
       28.400     65.18399   -147.44796       20.786
       28.500     65.18444   -147.44767       20.939
       28.600     65.18488   -147.44738       21.092
       28.700     65.18533   -147.44709       21.247
       28.800     65.18578   -147.44679       21.402
       28.900     65.18623   -147.44650       21.559
       29.000     65.18669   -147.44620       21.716
       29.100     65.18715   -147.44590       21.874
       29.200     65.18761   -147.44559       22.033
       29.300     65.18808   -147.44529       22.194
       29.400     65.18855   -147.44498       22.355
       29.500     65.18902   -147.44467       22.517
       29.600     65.18950   -147.44436       22.680
       29.700     65.18998   -147.44404       22.844
       29.800     65.19046   -147.44373       23.009
       29.900     65.19094   -147.44341       23.175
       30.000     65.19143   -147.44309       23.342
       30.100     65.19192   -147.44277       23.510
       30.200     65.19242   -147.44244       23.679
       30.300     65.19291   -147.44212       23.849
       30.400     65.19341   -147.44179       24.020
       30.500     65.19392   -147.44146       24.192
       30.600     65.19442   -147.44113       24.365
       30.700     65.19494   -147.44079       24.539
       30.800     65.19545   -147.44046       24.714
       30.900     65.19597   -147.44012       24.890
       31.000     65.19649   -147.43978       25.067
       31.100     65.19701   -147.43943       25.246
       31.200     65.19754   -147.43909       25.425
       31.300     65.19807   -147.43874       25.605
       31.400     65.19860   -147.43839       25.786
       31.500     65.19914   -147.43804       25.969
       31.600     65.19968   -147.43768       26.152
       31.700     65.20022   -147.43733       26.337
       31.800     65.20077   -147.43697       26.522
       31.900     65.20132   -147.43661       26.709
       32.000     65.20187   -147.43624       26.896
       32.100     65.20243   -147.43588       27.085
       32.200     65.20299   -147.43551       27.275
       32.300     65.20355   -147.43514       27.466
       32.400     65.20412   -147.43477       27.658
       32.500     65.20469   -147.43439       27.851
       32.600     65.20527   -147.43402       28.045
       32.700     65.20584   -147.43364       28.241
       32.800     65.20643   -147.43326       28.437
       32.900     65.20701   -147.43287       28.635
       33.000     65.20760   -147.43249       28.834
       33.100     65.20819   -147.43210       29.033
       33.200     65.20879   -147.43171       29.234
       33.300     65.20939   -147.43131       29.436
       33.400     65.20999   -147.43092       29.639
       33.500     65.21060   -147.43052       29.843
       33.600     65.21121   -147.43012       30.049
       33.700     65.21182   -147.42972       30.255
       33.800     65.21244   -147.42932       30.462
       33.900     65.21305   -147.42891       30.671
       34.000     65.21368   -147.42850       30.880
       34.100     65.21430   -147.42809       31.090
       34.200     65.21493   -147.42768       31.302
       34.300     65.21557   -147.42726       31.514
       34.400     65.21620   -147.42684       31.727
       34.500     65.21684   -147.42642       31.941
       34.600     65.21748   -147.42600       32.157
       34.700     65.21813   -147.42558       32.373
       34.800     65.21877   -147.42516       32.590
       34.900     65.21942   -147.42473       32.807
       35.000     65.22008   -147.42430       33.026
       35.100     65.22073   -147.42387       33.245
       35.200     65.22139   -147.42344       33.465
       35.300     65.22205   -147.42301       33.686
       35.400     65.22271   -147.42257       33.908
       35.500     65.22338   -147.42213       34.130
       35.600     65.22404   -147.42170       34.353
       35.700     65.22471   -147.42126       34.577
       35.800     65.22539   -147.42081       34.801
       35.900     65.22606   -147.42037       35.026
       36.000     65.22673   -147.41993       35.251
       36.100     65.22741   -147.41949       35.476
       36.200     65.22809   -147.41904       35.703
       36.300     65.22877   -147.41859       35.929
       36.400     65.22945   -147.41815       36.156
       36.500     65.23013   -147.41770       36.383
       36.600     65.23081   -147.41725       36.611
       36.700     65.23150   -147.41680       36.838
       36.800     65.23218   -147.41635       37.066
       36.900     65.23287   -147.41590       37.295
       37.000     65.23356   -147.41545       37.523
       37.100     65.23424   -147.41500       37.751
       37.200     65.23493   -147.41454       37.980
       37.300     65.23562   -147.41409       38.209
       37.400     65.23631   -147.41364       38.438
       37.500     65.23700   -147.41319       38.666
       37.550     65.23734   -147.41296       38.781
       37.550     65.23734   -147.41296       38.781
       37.600     65.23769   -147.41273       38.895
       37.700     65.23838   -147.41228       39.124
       37.800     65.23907   -147.41183       39.352
       37.900     65.23976   -147.41138       39.581
       38.000     65.24044   -147.41092       39.809
       38.100     65.24113   -147.41047       40.037
       38.200     65.24182   -147.41002       40.265
       38.300     65.24251   -147.40956       40.493
       38.400     65.24320   -147.40911       40.721
       38.500     65.24389   -147.40866       40.949
       38.600     65.24458   -147.40821       41.177
       38.700     65.24527   -147.40775       41.404
       38.800     65.24595   -147.40730       41.632
       38.900     65.24664   -147.40685       41.859
       39.000     65.24733   -147.40640       42.087
       39.100     65.24802   -147.40594       42.314
       39.200     65.24871   -147.40549       42.541
       39.300     65.24940   -147.40504       42.768
       39.400     65.25008   -147.40459       42.995
       39.500     65.25077   -147.40413       43.221
       39.600     65.25146   -147.40368       43.448
       39.700     65.25215   -147.40323       43.675
       39.800     65.25283   -147.40278       43.901
       39.900     65.25352   -147.40233       44.127
       40.000     65.25421   -147.40187       44.354
       40.100     65.25490   -147.40142       44.580
       40.200     65.25558   -147.40097       44.806
       40.300     65.25627   -147.40052       45.032
       40.400     65.25696   -147.40006       45.257
       40.500     65.25765   -147.39961       45.483
       40.600     65.25833   -147.39916       45.709
       40.700     65.25902   -147.39871       45.934
       40.800     65.25971   -147.39826       46.160
       40.900     65.26039   -147.39781       46.385
       41.000     65.26108   -147.39735       46.610
       41.100     65.26177   -147.39690       46.835
       41.200     65.26245   -147.39645       47.060
       41.300     65.26314   -147.39600       47.285
       41.400     65.26383   -147.39555       47.510
       41.500     65.26451   -147.39509       47.735
       41.600     65.26520   -147.39464       47.960
       41.700     65.26589   -147.39419       48.184
       41.800     65.26657   -147.39374       48.408
       41.900     65.26726   -147.39329       48.633
       42.000     65.26794   -147.39284       48.857
       42.100     65.26863   -147.39238       49.081
       42.200     65.26932   -147.39193       49.305
       42.300     65.27000   -147.39148       49.529
       42.400     65.27069   -147.39103       49.753
       42.500     65.27137   -147.39058       49.977
       42.600     65.27206   -147.39013       50.200
       42.700     65.27275   -147.38967       50.424
       42.800     65.27343   -147.38922       50.647
       42.900     65.27412   -147.38877       50.871
       43.000     65.27480   -147.38832       51.094
       43.100     65.27549   -147.38787       51.317
       43.200     65.27617   -147.38742       51.540
       43.300     65.27686   -147.38697       51.763
       43.400     65.27754   -147.38652       51.986
       43.500     65.27823   -147.38606       52.208
       43.600     65.27891   -147.38561       52.431
       43.700     65.27960   -147.38516       52.654
       43.800     65.28028   -147.38471       52.876
       43.900     65.28097   -147.38426       53.098
       44.000     65.28165   -147.38381       53.321
       44.100     65.28234   -147.38336       53.543
       44.200     65.28302   -147.38291       53.765
       44.300     65.28371   -147.38245       53.987
       44.400     65.28439   -147.38200       54.209
       44.500     65.28508   -147.38155       54.431
       44.600     65.28576   -147.38110       54.652
       44.700     65.28645   -147.38065       54.874
       44.800     65.28713   -147.38020       55.095
       44.900     65.28782   -147.37975       55.317
       45.000     65.28850   -147.37930       55.538
       45.100     65.28918   -147.37885       55.759
       45.200     65.28987   -147.37839       55.980
       45.300     65.29055   -147.37794       56.201
       45.400     65.29124   -147.37749       56.422
       45.500     65.29192   -147.37704       56.643
       45.600     65.29260   -147.37659       56.864
       45.700     65.29329   -147.37614       57.084
       45.800     65.29397   -147.37569       57.305
       45.900     65.29466   -147.37524       57.525
       46.000     65.29534   -147.37479       57.745
       46.100     65.29602   -147.37434       57.966
       46.200     65.29671   -147.37389       58.186
       46.300     65.29739   -147.37343       58.406
       46.400     65.29807   -147.37298       58.626
       46.500     65.29876   -147.37253       58.845
       46.600     65.29944   -147.37208       59.065
       46.700     65.30013   -147.37163       59.285
       46.800     65.30081   -147.37118       59.504
       46.900     65.30149   -147.37073       59.724
       47.000     65.30217   -147.37028       59.943
       47.100     65.30286   -147.36983       60.162
       47.200     65.30354   -147.36938       60.381
       47.300     65.30422   -147.36893       60.601
       47.400     65.30491   -147.36848       60.819
       47.500     65.30559   -147.36803       61.038
       47.600     65.30627   -147.36758       61.257
       47.700     65.30696   -147.36713       61.476
       47.800     65.30764   -147.36667       61.694
       47.900     65.30832   -147.36622       61.913
       48.000     65.30900   -147.36577       62.131
       48.100     65.30969   -147.36532       62.350
       48.200     65.31037   -147.36487       62.568
       48.300     65.31105   -147.36442       62.786
       48.400     65.31173   -147.36397       63.004
       48.500     65.31242   -147.36352       63.222
       48.600     65.31310   -147.36307       63.439
       48.700     65.31378   -147.36262       63.657
       48.800     65.31446   -147.36217       63.875
       48.900     65.31515   -147.36172       64.092
       49.000     65.31583   -147.36127       64.310
       49.100     65.31651   -147.36082       64.527
       49.200     65.31719   -147.36037       64.744
       49.300     65.31787   -147.35992       64.961
       49.400     65.31856   -147.35947       65.178
       49.500     65.31924   -147.35902       65.395
       49.600     65.31992   -147.35857       65.612
       49.700     65.32060   -147.35812       65.829
       49.800     65.32128   -147.35767       66.046
       49.900     65.32197   -147.35722       66.262
       50.000     65.32265   -147.35677       66.479
       50.100     65.32333   -147.35632       66.695
       50.200     65.32401   -147.35587       66.911
       50.300     65.32469   -147.35542       67.127
       50.400     65.32537   -147.35497       67.344
       50.500     65.32606   -147.35452       67.560
       50.600     65.32674   -147.35407       67.775
       50.700     65.32742   -147.35362       67.991
       50.800     65.32810   -147.35317       68.207
       50.900     65.32878   -147.35272       68.423
       51.000     65.32946   -147.35227       68.638
       51.100     65.33014   -147.35182       68.853
       51.200     65.33082   -147.35136       69.069
       51.300     65.33150   -147.35091       69.284
       51.400     65.33219   -147.35046       69.499
       51.500     65.33287   -147.35001       69.714
       51.600     65.33355   -147.34956       69.929
       51.700     65.33423   -147.34911       70.144
       51.800     65.33491   -147.34866       70.359
       51.900     65.33559   -147.34822       70.573
       52.000     65.33627   -147.34777       70.788
       52.100     65.33695   -147.34732       71.002
       52.200     65.33763   -147.34687       71.217
       52.300     65.33831   -147.34642       71.431
       52.400     65.33899   -147.34597       71.645
       52.500     65.33967   -147.34552       71.859
       52.600     65.34035   -147.34507       72.073
       52.700     65.34103   -147.34462       72.287
       52.800     65.34171   -147.34417       72.501
       52.900     65.34239   -147.34372       72.715
       53.000     65.34307   -147.34327       72.928
       53.100     65.34375   -147.34282       73.142
       53.200     65.34443   -147.34237       73.355
       53.300     65.34511   -147.34192       73.568
       53.400     65.34579   -147.34147       73.782
       53.500     65.34647   -147.34102       73.995
       53.600     65.34715   -147.34057       74.208
       53.700     65.34783   -147.34012       74.421
       53.800     65.34851   -147.33967       74.634
       53.900     65.34919   -147.33922       74.846
       54.000     65.34987   -147.33877       75.059
       54.100     65.35055   -147.33832       75.272
       54.200     65.35123   -147.33787       75.484
       54.300     65.35191   -147.33742       75.696
       54.400     65.35259   -147.33697       75.909
       54.500     65.35327   -147.33652       76.121
       54.600     65.35395   -147.33607       76.333
       54.700     65.35463   -147.33562       76.545
       54.800     65.35531   -147.33517       76.757
       54.900     65.35599   -147.33472       76.969
       55.000     65.35667   -147.33427       77.180
       55.000     65.35667   -147.33427       77.180
       55.100     65.35735   -147.33382       77.392
       55.200     65.35803   -147.33337       77.603
       55.300     65.35870   -147.33292       77.815
       55.400     65.35938   -147.33247       78.026
       55.500     65.36006   -147.33203       78.237
       55.600     65.36074   -147.33158       78.448
       55.700     65.36142   -147.33113       78.659
       55.800     65.36210   -147.33068       78.870
       55.900     65.36278   -147.33023       79.081
       56.000     65.36346   -147.32978       79.292
       56.100     65.36413   -147.32933       79.503
       56.200     65.36481   -147.32888       79.713
       56.300     65.36549   -147.32843       79.924
       56.400     65.36617   -147.32798       80.134
       56.500     65.36685   -147.32753       80.344
       56.600     65.36753   -147.32708       80.555
       56.700     65.36821   -147.32663       80.765
       56.800     65.36888   -147.32618       80.975
       56.900     65.36956   -147.32573       81.184
       57.000     65.37024   -147.32528       81.394
       57.100     65.37092   -147.32484       81.604
       57.200     65.37160   -147.32439       81.814
       57.300     65.37227   -147.32394       82.023
       57.400     65.37295   -147.32349       82.233
       57.500     65.37363   -147.32304       82.442
       57.600     65.37431   -147.32259       82.651
       57.700     65.37499   -147.32214       82.860
       57.800     65.37566   -147.32169       83.069
       57.900     65.37634   -147.32124       83.278
       58.000     65.37702   -147.32079       83.487
       58.100     65.37770   -147.32034       83.696
       58.200     65.37837   -147.31989       83.905
       58.300     65.37905   -147.31944       84.113
       58.400     65.37973   -147.31900       84.322
       58.500     65.38041   -147.31855       84.530
       58.600     65.38108   -147.31810       84.738
       58.700     65.38176   -147.31765       84.946
       58.800     65.38244   -147.31720       85.155
       58.900     65.38312   -147.31675       85.363
       59.000     65.38379   -147.31630       85.570
       59.100     65.38447   -147.31585       85.778
       59.200     65.38515   -147.31540       85.986
       59.300     65.38583   -147.31495       86.194
       59.400     65.38650   -147.31450       86.401
       59.500     65.38718   -147.31406       86.609
       59.600     65.38786   -147.31361       86.816
       59.700     65.38853   -147.31316       87.023
       59.800     65.38921   -147.31271       87.230
       59.900     65.38989   -147.31226       87.437
       60.000     65.39056   -147.31181       87.644
       60.000     65.39056   -147.31181       87.644
       60.100     65.39124   -147.31136       87.851
       60.200     65.39192   -147.31091       88.058
       60.300     65.39259   -147.31046       88.265
       60.400     65.39327   -147.31001       88.471
       60.500     65.39395   -147.30957       88.678
       60.600     65.39462   -147.30912       88.884
       60.700     65.39530   -147.30867       89.090
       60.800     65.39598   -147.30822       89.297
       60.900     65.39665   -147.30777       89.503
       61.000     65.39733   -147.30732       89.709
       61.100     65.39800   -147.30687       89.915
       61.200     65.39868   -147.30642       90.121
       61.300     65.39936   -147.30597       90.326
       61.400     65.40003   -147.30553       90.532
       61.500     65.40071   -147.30508       90.737
       61.600     65.40139   -147.30463       90.943
       61.700     65.40206   -147.30418       91.148
       61.800     65.40274   -147.30373       91.354
       61.900     65.40341   -147.30328       91.559
       62.000     65.40409   -147.30283       91.764
       62.100     65.40476   -147.30238       91.969
       62.200     65.40544   -147.30194       92.174
       62.300     65.40612   -147.30149       92.378
       62.400     65.40679   -147.30104       92.583
       62.500     65.40747   -147.30059       92.788
       62.600     65.40814   -147.30014       92.992
       62.700     65.40882   -147.29969       93.197
       62.800     65.40949   -147.29924       93.401
       62.900     65.41017   -147.29879       93.605
       63.000     65.41084   -147.29835       93.809
       63.100     65.41152   -147.29790       94.013
       63.200     65.41220   -147.29745       94.217
       63.300     65.41287   -147.29700       94.421
       63.400     65.41355   -147.29655       94.625
       63.500     65.41422   -147.29610       94.829
       63.600     65.41490   -147.29565       95.032
       63.700     65.41557   -147.29521       95.236
       63.800     65.41625   -147.29476       95.439
       63.900     65.41692   -147.29431       95.642
       64.000     65.41760   -147.29386       95.845
       64.100     65.41827   -147.29341       96.049
       64.200     65.41895   -147.29296       96.252
       64.300     65.41962   -147.29251       96.454
       64.400     65.42029   -147.29207       96.657
       64.500     65.42097   -147.29162       96.860
       64.600     65.42164   -147.29117       97.063
       64.700     65.42232   -147.29072       97.265
       64.800     65.42299   -147.29027       97.468
       64.900     65.42367   -147.28982       97.670
       65.000     65.42434   -147.28937       97.872
       65.100     65.42502   -147.28893       98.074
       65.200     65.42569   -147.28848       98.276
       65.300     65.42636   -147.28803       98.478
       65.400     65.42704   -147.28758       98.680
       65.500     65.42771   -147.28713       98.882
       65.600     65.42839   -147.28668       99.084
       65.700     65.42906   -147.28624       99.285
       65.800     65.42974   -147.28579       99.487
       65.900     65.43041   -147.28534       99.688
       66.000     65.43108   -147.28489       99.889
       66.100     65.43176   -147.28444      100.091
       66.200     65.43243   -147.28399      100.292
       66.300     65.43311   -147.28355      100.493
       66.400     65.43378   -147.28310      100.694
       66.500     65.43445   -147.28265      100.894
       66.600     65.43513   -147.28220      101.095
       66.700     65.43580   -147.28175      101.296
       66.800     65.43647   -147.28130      101.496
       66.900     65.43715   -147.28086      101.697
       67.000     65.43782   -147.28041      101.897
       67.100     65.43849   -147.27996      102.098
       67.200     65.43917   -147.27951      102.298
       67.300     65.43984   -147.27906      102.498
       67.400     65.44051   -147.27861      102.698
       67.500     65.44119   -147.27817      102.898
       67.600     65.44186   -147.27772      103.097
       67.700     65.44253   -147.27727      103.297
       67.800     65.44321   -147.27682      103.497
       67.900     65.44388   -147.27637      103.696
       68.000     65.44455   -147.27592      103.896
       68.100     65.44523   -147.27548      104.095
       68.200     65.44590   -147.27503      104.294
       68.300     65.44657   -147.27458      104.493
       68.400     65.44725   -147.27413      104.692
       68.500     65.44792   -147.27368      104.891
       68.600     65.44859   -147.27324      105.090
       68.700     65.44926   -147.27279      105.289
